Log File;Date;Level [mm];Quantity [Liter];Signal health [-];Error [-];StdDev [Liter];Refill Quantity [Liter];Rain quantity 24h [Liter];Refill quantity 24h [Liter];Measured quantity change 24h [Liter];Calculated quantity change 24h [Liter];Quantity difference [%];Filter diagnosis [-];Usage in last 24h [Liter];Usage average in last 10d [Liter]
180819_V10_1.csv;18.08.2018 18:16;399;1253;99;;0,75;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:17;399;1253;96;;3,51;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:17;399;1253;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:18;399;1253;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:19;399;1253;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:20;399;1253;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:21;399;1253;94;;5,82;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:22;400;1256;93;;6,83;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:22;399;1253;99;;0,75;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:23;398;1250;98;;1,55;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:24;398;1250;99;;0,85;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:25;398;1250;99;;0,85;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:26;398;1250;99;;0,94;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:27;398;1250;99;;0,75;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:27;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:28;398;1250;99;;0,85;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:29;398;1250;98;;1,47;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:30;398;1250;98;;1,38;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:31;398;1250;98;;1,3;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:32;398;1250;99;;0,62;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:32;398;1250;98;;1,21;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:33;398;1250;99;;0,62;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:34;398;1250;99;;0,62;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:35;398;1250;99;;1,02;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:36;398;1250;99;;0,44;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:37;398;1250;98;;1,09;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:37;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:38;398;1250;98;;1,09;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:39;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:40;398;1250;99;;1,02;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:41;398;1250;99;;0,85;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:42;398;1250;98;;1,15;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:43;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:43;398;1250;98;;1,34;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:44;398;1250;99;;0,94;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:45;398;1250;99;;0,75;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:46;398;1250;98;;1,15;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:47;398;1250;99;;0,62;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:48;398;1250;99;;0,94;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:48;398;1250;99;;1,02;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:49;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:50;398;1250;98;;1,47;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:51;398;1250;99;;0,44;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:52;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:53;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:54;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:54;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:55;398;1250;99;;0,94;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:56;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:57;398;1250;99;;0,44;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:58;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:59;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 18:59;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:00;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:01;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:02;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:03;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:04;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:05;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:05;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:06;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:07;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:08;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:09;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:10;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:10;398;1250;99;;0,44;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:11;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:12;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:13;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:14;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:15;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:15;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:16;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:17;398;1250;99;;1,02;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:18;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:19;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:20;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:20;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:21;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:22;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:23;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:24;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:25;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:25;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:26;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:27;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:28;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:29;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:30;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:31;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:31;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:32;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:33;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:34;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:35;397;1247;99;;0,62;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:36;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:36;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:37;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:38;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:39;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:40;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:41;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:41;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:42;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:43;397;1247;99;;0,62;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:44;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:45;397;1247;99;;0,62;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:46;397;1247;99;;0,62;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:46;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:47;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:48;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:49;397;1247;99;;0,85;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:50;397;1247;99;;0,85;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:51;397;1247;98;;1,41;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:52;397;1247;99;;0,94;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:53;397;1247;98;;1,09;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:53;397;1247;99;;0,94;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:54;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:55;398;1250;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:56;397;1247;98;;1,09;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:57;397;1247;98;;1,34;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:58;397;1247;98;;1,09;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:58;397;1247;99;;1,02;40;;;;;;;;
180819_V10_1.csv;18.08.2018 19:59;397;1247;98;;1,47;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:00;397;1247;98;;1,21;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:01;397;1247;99;;0,94;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:02;397;1247;98;;1,09;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:03;397;1247;99;;1,02;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:03;397;1247;99;;0,75;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:04;397;1247;98;;1,44;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:05;397;1247;98;;1,3;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:06;397;1247;98;;1,15;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:07;397;1247;98;;1,3;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:08;397;1247;98;;1,38;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:08;397;1247;98;;1,34;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:09;397;1247;98;;1,26;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:10;397;1247;98;;1,47;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:11;397;1247;98;;1,51;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:12;397;1247;98;;1,41;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:13;397;1247;98;;1,38;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:13;397;1247;98;;1,55;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:14;397;1247;98;;1,51;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:15;397;1247;98;;1,44;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:16;397;1247;98;;1,57;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:17;397;1247;98;;1,34;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:18;397;1247;98;;1,38;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:19;397;1247;98;;1,21;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:19;397;1247;98;;1,57;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:20;397;1247;98;;1,54;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:21;397;1247;98;;1,55;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:22;397;1247;98;;1,51;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:23;397;1247;98;;1,54;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:24;397;1247;98;;1,47;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:24;397;1247;98;;1,57;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:25;397;1247;98;;1,57;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:26;397;1247;98;;1,57;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:27;397;1247;98;;1,57;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:28;397;1247;98;;1,55;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:29;397;1247;98;;1,56;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:29;397;1247;98;;1,54;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:30;397;1247;98;;1,57;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:31;397;1247;98;;1,57;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:32;397;1247;98;;1,51;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:33;397;1247;98;;1,57;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:34;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:34;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:35;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:36;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:37;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:38;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:39;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:40;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:40;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:41;396;1244;99;;0,75;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:42;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:43;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:44;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:45;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:45;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:46;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:47;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:48;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:49;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:50;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:51;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:51;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:52;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:53;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:54;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:55;396;1244;99;;0,75;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:56;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:56;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:57;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:58;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 20:59;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:00;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:01;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:01;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:02;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:03;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:04;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:05;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:06;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:07;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:07;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:08;396;1244;99;;0,44;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:09;396;1244;99;;1,02;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:10;396;1244;98;;1,3;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:11;396;1244;99;;1,02;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:12;396;1244;99;;1,02;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:12;396;1244;99;;0,94;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:13;396;1244;98;;1,09;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:14;396;1244;99;;1,02;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:15;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:16;396;1244;99;;0,62;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:17;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:17;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:18;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:19;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:20;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:21;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:22;396;1244;98;;1,09;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:22;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:23;396;1244;99;;0,75;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:24;396;1244;98;;1,38;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:25;396;1244;98;;1,3;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:26;396;1244;98;;1,44;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:27;396;1244;98;;1,41;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:27;396;1244;98;;1,09;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:28;397;1247;100;;0;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:29;396;1244;98;;1,44;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:30;396;1244;98;;1,47;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:31;396;1244;98;;1,57;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:32;396;1244;98;;1,56;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:33;396;1244;98;;1,56;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:33;396;1244;98;;1,55;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:34;396;1244;98;;1,52;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:35;396;1244;98;;1,26;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:36;396;1244;98;;1,15;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:37;396;1244;98;;1,52;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:38;396;1244;98;;1,51;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:38;396;1244;98;;1,47;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:39;396;1244;98;;1,55;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:40;396;1244;98;;1,51;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:41;396;1244;98;;1,52;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:42;396;1244;98;;1,51;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:43;396;1244;98;;1,56;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:43;396;1244;98;;1,54;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:44;396;1244;98;;1,57;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:45;396;1244;98;;1,44;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:46;396;1244;98;;1,51;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:47;396;1244;98;;1,57;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:48;396;1244;98;;1,56;40;;;;;;;;
180819_V10_1.csv;18.08.2018 21:48;396;1244;91;;9,19;60;;;;;;;;
180819_V10_1.csv;18.08.2018 21:49;405;1272;95;;5,05;60;;;;;;;;
180819_V10_1.csv;18.08.2018 21:50;406;1275;97;;2,56;60;;;;;;;;
180819_V10_1.csv;18.08.2018 21:51;405;1272;95;;5,16;60;;;;;;;;
180819_V10_1.csv;18.08.2018 21:52;406;1275;95;;4,32;60;;;;;;;;
180819_V10_1.csv;18.08.2018 21:53;406;1275;97;;2,51;60;;;;;;;;
180819_V10_1.csv;18.08.2018 21:54;405;1272;94;;5,89;60;;;;;;;;
180819_V10_1.csv;18.08.2018 21:55;404;1269;95;;5,01;60;;;;;;;;
180819_V10_1.csv;18.08.2018 21:55;403;1266;99;;0,94;60;;;;;;;;
180819_V10_1.csv;18.08.2018 21:56;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 21:57;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 21:58;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 21:59;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:00;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:00;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:01;403;1266;98;;1,06;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:02;402;1262;99;;0,85;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:03;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:04;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:05;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:05;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:06;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:07;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:08;402;1262;99;;0,62;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:09;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:10;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:10;402;1262;99;;0,44;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:11;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:12;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:13;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:14;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:15;402;1262;99;;0,44;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:15;402;1262;98;;1,21;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:16;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:17;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:18;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:19;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:20;402;1262;99;;0,94;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:21;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:21;402;1262;98;;1,55;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:22;402;1262;98;;1,15;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:23;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:24;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:25;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:26;402;1262;99;;0,94;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:26;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:27;402;1262;99;;0,75;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:28;402;1262;98;;1,34;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:29;402;1262;99;;0,85;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:30;402;1262;99;;0,94;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:31;402;1262;98;;1,15;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:31;402;1262;99;;0,44;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:32;402;1262;98;;1,26;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:33;403;1266;100;;0;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:34;402;1262;98;;1,47;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:35;402;1262;98;;1,47;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:36;402;1262;98;;1,21;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:36;402;1262;98;;1,09;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:37;402;1262;99;;0,85;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:38;402;1262;99;;0,44;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:39;402;1262;99;;0,85;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:40;402;1262;99;;0,62;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:41;402;1262;98;;1,09;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:41;402;1262;98;;1,38;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:42;402;1262;98;;1,15;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:43;402;1262;99;;0,44;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:44;402;1262;99;;0,44;60;;;;;;;;
180819_V10_1.csv;18.08.2018 22:45;402;1262;99;;0,44;60;;;;;;;;
